Num params:  62437601
cuda 68
Epoch 324 2024-05-09 18:46:15.236736 | step 000 Loss: 0.061860114336013794 
Epoch 325 2024-05-09 18:46:41.062142 | step 000 Loss: 0.05970802158117294 
Epoch 326 2024-05-09 18:47:06.888907 | step 000 Loss: 0.06110133230686188 
Epoch 327 2024-05-09 18:47:32.720749 | step 000 Loss: 0.06149015575647354 
Epoch 328 2024-05-09 18:47:58.543869 | step 000 Loss: 0.062020301818847656 
Epoch 329 2024-05-09 18:48:24.360948 | step 000 Loss: 0.0590868778526783 
Epoch 330 2024-05-09 18:48:50.172005 | step 000 Loss: 0.06034117937088013 
Epoch 331 2024-05-09 18:49:15.984458 | step 000 Loss: 0.061387207359075546 
Epoch 332 2024-05-09 18:49:41.801079 | step 000 Loss: 0.06186547130346298 
Epoch 333 2024-05-09 18:50:07.613596 | step 000 Loss: 0.0613698735833168 
Epoch 334 2024-05-09 18:50:33.431101 | step 000 Loss: 0.061832014471292496 
Epoch 335 2024-05-09 18:50:59.253166 | step 000 Loss: 0.06099940091371536 
Epoch 336 2024-05-09 18:51:25.073262 | step 000 Loss: 0.06079205125570297 
Epoch 337 2024-05-09 18:51:50.891496 | step 000 Loss: 0.061683595180511475 
Epoch 338 2024-05-09 18:52:16.713390 | step 000 Loss: 0.06129847839474678 
Epoch 339 2024-05-09 18:52:42.535894 | step 000 Loss: 0.06007521227002144 
Epoch 340 2024-05-09 18:53:08.416520 | step 000 Loss: 0.06376864016056061 
Epoch 341 2024-05-09 18:53:34.237495 | step 000 Loss: 0.06072143092751503 
Epoch 342 2024-05-09 18:54:00.056179 | step 000 Loss: 0.06079453229904175 
Epoch 343 2024-05-09 18:54:25.881425 | step 000 Loss: 0.060549117624759674 
Epoch 344 2024-05-09 18:54:51.701539 | step 000 Loss: 0.06207461282610893 
Epoch 345 2024-05-09 18:55:17.526763 | step 000 Loss: 0.06299981474876404 
Epoch 346 2024-05-09 18:55:43.351108 | step 000 Loss: 0.0607314296066761 
Epoch 347 2024-05-09 18:56:09.173528 | step 000 Loss: 0.06260386854410172 
Epoch 348 2024-05-09 18:56:34.997993 | step 000 Loss: 0.06111503392457962 
Epoch 349 2024-05-09 18:57:00.821186 | step 000 Loss: 0.06213545799255371 
Epoch 350 2024-05-09 18:57:26.642167 | step 000 Loss: 0.05985075980424881 
Epoch 351 2024-05-09 18:57:52.464319 | step 000 Loss: 0.06010528653860092 
Epoch 352 2024-05-09 18:58:18.283766 | step 000 Loss: 0.06062682718038559 
Epoch 353 2024-05-09 18:58:44.100435 | step 000 Loss: 0.0608520470559597 
Epoch 354 2024-05-09 18:59:09.924242 | step 000 Loss: 0.061845436692237854 
Epoch 355 2024-05-09 18:59:35.746332 | step 000 Loss: 0.06116364523768425 
Epoch 356 2024-05-09 19:00:01.564479 | step 000 Loss: 0.06348729133605957 
Epoch 357 2024-05-09 19:00:27.386510 | step 000 Loss: 0.06120438873767853 
Epoch 358 2024-05-09 19:00:53.203617 | step 000 Loss: 0.06110884249210358 
Epoch 359 2024-05-09 19:01:19.019215 | step 000 Loss: 0.06099763512611389 
Epoch 360 2024-05-09 19:01:44.836669 | step 000 Loss: 0.06302662938833237 
Epoch 361 2024-05-09 19:02:10.652687 | step 000 Loss: 0.0608770027756691 
Epoch 362 2024-05-09 19:02:36.472325 | step 000 Loss: 0.062247756868600845 
Epoch 363 2024-05-09 19:03:02.288773 | step 000 Loss: 0.061693139374256134 
Epoch 364 2024-05-09 19:03:28.112969 | step 000 Loss: 0.06065830588340759 
Epoch 365 2024-05-09 19:03:53.937021 | step 000 Loss: 0.061006613075733185 
Epoch 366 2024-05-09 19:04:19.756156 | step 000 Loss: 0.06130198761820793 
Epoch 367 2024-05-09 19:04:45.579209 | step 000 Loss: 0.059592895209789276 
Epoch 368 2024-05-09 19:05:11.392280 | step 000 Loss: 0.06153102219104767 
Epoch 369 2024-05-09 19:05:37.212372 | step 000 Loss: 0.06116099655628204 
Epoch 370 2024-05-09 19:06:03.036225 | step 000 Loss: 0.059833236038684845 
Epoch 371 2024-05-09 19:06:28.850462 | step 000 Loss: 0.05958329141139984 
Epoch 372 2024-05-09 19:06:54.663850 | step 000 Loss: 0.06052562966942787 
Epoch 373 2024-05-09 19:07:20.477838 | step 000 Loss: 0.05977099388837814 
Epoch 374 2024-05-09 19:07:46.294286 | step 000 Loss: 0.06094050407409668 
Epoch 375 2024-05-09 19:08:12.118657 | step 000 Loss: 0.06005086749792099 
Epoch 376 2024-05-09 19:08:37.935680 | step 000 Loss: 0.060338735580444336 
Epoch 377 2024-05-09 19:09:03.755758 | step 000 Loss: 0.05972210317850113 
Epoch 378 2024-05-09 19:09:29.572179 | step 000 Loss: 0.060710079967975616 
Epoch 379 2024-05-09 19:09:55.386748 | step 000 Loss: 0.06215571612119675 
Epoch 380 2024-05-09 19:10:21.208653 | step 000 Loss: 0.05982255935668945 
Epoch 381 2024-05-09 19:10:47.032348 | step 000 Loss: 0.05900667607784271 
Epoch 382 2024-05-09 19:11:12.855451 | step 000 Loss: 0.06144389510154724 
Epoch 383 2024-05-09 19:11:38.677466 | step 000 Loss: 0.061885178089141846 
Epoch 384 2024-05-09 19:12:04.506065 | step 000 Loss: 0.06034431234002113 
Epoch 385 2024-05-09 19:12:30.329051 | step 000 Loss: 0.05804181843996048 
Epoch 386 2024-05-09 19:12:56.147186 | step 000 Loss: 0.06134544312953949 
Epoch 387 2024-05-09 19:13:21.965033 | step 000 Loss: 0.05934813991189003 
Epoch 388 2024-05-09 19:13:47.783074 | step 000 Loss: 0.061662670224905014 
Epoch 389 2024-05-09 19:14:13.590671 | step 000 Loss: 0.05810670182108879 
Epoch 390 2024-05-09 19:14:39.402987 | step 000 Loss: 0.05889885127544403 
Epoch 391 2024-05-09 19:15:05.215187 | step 000 Loss: 0.06020727753639221 
Epoch 392 2024-05-09 19:15:31.029279 | step 000 Loss: 0.06062116473913193 
Epoch 393 2024-05-09 19:15:56.841518 | step 000 Loss: 0.06080051511526108 
Epoch 394 2024-05-09 19:16:22.656751 | step 000 Loss: 0.06312422454357147 
Epoch 395 2024-05-09 19:16:48.471275 | step 000 Loss: 0.06176653504371643 
Epoch 396 2024-05-09 19:17:14.282014 | step 000 Loss: 0.06048896163702011 
Epoch 397 2024-05-09 19:17:40.100052 | step 000 Loss: 0.05969085171818733 
Epoch 398 2024-05-09 19:18:05.917201 | step 000 Loss: 0.05958844721317291 
Epoch 399 2024-05-09 19:18:31.741182 | step 000 Loss: 0.06046005338430405 
Epoch 400 2024-05-09 19:18:57.559285 | step 000 Loss: 0.05918845534324646 
Epoch 401 2024-05-09 19:19:23.633801 | step 000 Loss: 0.05936834216117859 
Epoch 402 2024-05-09 19:19:49.446287 | step 000 Loss: 0.05888868868350983 
Epoch 403 2024-05-09 19:20:15.260278 | step 000 Loss: 0.059324946254491806 
Epoch 404 2024-05-09 19:20:41.071750 | step 000 Loss: 0.05993463471531868 
Epoch 405 2024-05-09 19:21:06.881378 | step 000 Loss: 0.060310542583465576 
Epoch 406 2024-05-09 19:21:32.693267 | step 000 Loss: 0.06286870688199997 
Epoch 407 2024-05-09 19:21:58.507859 | step 000 Loss: 0.060276009142398834 
Epoch 408 2024-05-09 19:22:24.334897 | step 000 Loss: 0.06087225675582886 
Epoch 409 2024-05-09 19:22:50.154724 | step 000 Loss: 0.0613570362329483 
Epoch 410 2024-05-09 19:23:15.963357 | step 000 Loss: 0.060832880437374115 
Epoch 411 2024-05-09 19:23:41.771872 | step 000 Loss: 0.06155494600534439 
Epoch 412 2024-05-09 19:24:07.587983 | step 000 Loss: 0.059279873967170715 
Epoch 413 2024-05-09 19:24:33.407850 | step 000 Loss: 0.05982773005962372 
Epoch 414 2024-05-09 19:24:59.228478 | step 000 Loss: 0.05871430039405823 
Epoch 415 2024-05-09 19:25:25.044536 | step 000 Loss: 0.06125742197036743 
Epoch 416 2024-05-09 19:25:50.858044 | step 000 Loss: 0.059494733810424805 
Epoch 417 2024-05-09 19:26:16.674177 | step 000 Loss: 0.05988548323512077 
Epoch 418 2024-05-09 19:26:42.490018 | step 000 Loss: 0.05815522000193596 
Epoch 419 2024-05-09 19:27:08.307074 | step 000 Loss: 0.06090161204338074 
Epoch 420 2024-05-09 19:27:34.126251 | step 000 Loss: 0.06169638782739639 
Epoch 421 2024-05-09 19:27:59.949275 | step 000 Loss: 0.05923519283533096 
Epoch 422 2024-05-09 19:28:25.767691 | step 000 Loss: 0.06019635125994682 
Epoch 423 2024-05-09 19:28:51.580761 | step 000 Loss: 0.06049569696187973 
Epoch 424 2024-05-09 19:29:17.396347 | step 000 Loss: 0.060205359011888504 
Epoch 425 2024-05-09 19:29:43.211282 | step 000 Loss: 0.058871593326330185 
Epoch 426 2024-05-09 19:30:09.025003 | step 000 Loss: 0.05820142477750778 
Epoch 427 2024-05-09 19:30:34.840906 | step 000 Loss: 0.05815888196229935 
Epoch 428 2024-05-09 19:31:00.662527 | step 000 Loss: 0.061924807727336884 
Epoch 429 2024-05-09 19:31:26.482457 | step 000 Loss: 0.06116916984319687 
Epoch 430 2024-05-09 19:31:52.300418 | step 000 Loss: 0.05995602533221245 
Epoch 431 2024-05-09 19:32:18.112494 | step 000 Loss: 0.06184634193778038 
Epoch 432 2024-05-09 19:32:43.931714 | step 000 Loss: 0.061331864446401596 
Epoch 433 2024-05-09 19:33:09.744186 | step 000 Loss: 0.06116046756505966 
Epoch 434 2024-05-09 19:33:35.547648 | step 000 Loss: 0.06022931635379791 
Epoch 435 2024-05-09 19:34:01.348643 | step 000 Loss: 0.05932176113128662 
Epoch 436 2024-05-09 19:34:27.158158 | step 000 Loss: 0.060109563171863556 
Epoch 437 2024-05-09 19:34:52.971825 | step 000 Loss: 0.06103033572435379 
Epoch 438 2024-05-09 19:35:18.783619 | step 000 Loss: 0.05961999297142029 
Epoch 439 2024-05-09 19:35:44.596800 | step 000 Loss: 0.059607431292533875 
Epoch 440 2024-05-09 19:36:10.399636 | step 000 Loss: 0.05966471880674362 
Epoch 441 2024-05-09 19:36:36.207555 | step 000 Loss: 0.05932587385177612 
Epoch 442 2024-05-09 19:37:02.012678 | step 000 Loss: 0.05903276428580284 
Epoch 443 2024-05-09 19:37:27.826740 | step 000 Loss: 0.058805886656045914 
Epoch 444 2024-05-09 19:37:53.641858 | step 000 Loss: 0.062327153980731964 
Epoch 445 2024-05-09 19:38:19.455884 | step 000 Loss: 0.06378313899040222 
Epoch 446 2024-05-09 19:38:45.274293 | step 000 Loss: 0.05898257717490196 
Epoch 447 2024-05-09 19:39:11.090122 | step 000 Loss: 0.06045261770486832 
Epoch 448 2024-05-09 19:39:36.907539 | step 000 Loss: 0.06004081293940544 
Epoch 449 2024-05-09 19:40:02.723023 | step 000 Loss: 0.06011290103197098 
Epoch 450 2024-05-09 19:40:28.539072 | step 000 Loss: 0.060115016996860504 
Epoch 451 2024-05-09 19:40:54.358086 | step 000 Loss: 0.05814160034060478 
Epoch 452 2024-05-09 19:41:20.179720 | step 000 Loss: 0.05947236716747284 
Epoch 453 2024-05-09 19:41:46.000623 | step 000 Loss: 0.05851394683122635 
Epoch 454 2024-05-09 19:42:11.819276 | step 000 Loss: 0.05822724103927612 
Epoch 455 2024-05-09 19:42:37.631868 | step 000 Loss: 0.0581643283367157 
Epoch 456 2024-05-09 19:43:03.448389 | step 000 Loss: 0.060913242399692535 
Epoch 457 2024-05-09 19:43:29.257423 | step 000 Loss: 0.06113125756382942 
Epoch 458 2024-05-09 19:43:55.069339 | step 000 Loss: 0.05960266292095184 
Epoch 459 2024-05-09 19:44:20.882613 | step 000 Loss: 0.059565335512161255 
Epoch 460 2024-05-09 19:44:46.696379 | step 000 Loss: 0.05736135318875313 
Epoch 461 2024-05-09 19:45:12.516375 | step 000 Loss: 0.059317074716091156 
Epoch 462 2024-05-09 19:45:38.332704 | step 000 Loss: 0.05875391885638237 
Epoch 463 2024-05-09 19:46:04.146713 | step 000 Loss: 0.060505639761686325 
Epoch 464 2024-05-09 19:46:29.964171 | step 000 Loss: 0.05925068259239197 
Epoch 465 2024-05-09 19:46:55.776730 | step 000 Loss: 0.06174949184060097 
Epoch 466 2024-05-09 19:47:21.593947 | step 000 Loss: 0.058824460953474045 
Epoch 467 2024-05-09 19:47:47.408834 | step 000 Loss: 0.060380224138498306 
Epoch 468 2024-05-09 19:48:13.221574 | step 000 Loss: 0.059283409267663956 
Epoch 469 2024-05-09 19:48:39.034852 | step 000 Loss: 0.0590846948325634 
Epoch 470 2024-05-09 19:49:04.848969 | step 000 Loss: 0.06042832136154175 
Epoch 471 2024-05-09 19:49:30.657285 | step 000 Loss: 0.0584372952580452 
Epoch 472 2024-05-09 19:49:56.465344 | step 000 Loss: 0.060858648270368576 
Epoch 473 2024-05-09 19:50:22.278299 | step 000 Loss: 0.06118934601545334 
Epoch 474 2024-05-09 19:50:48.089648 | step 000 Loss: 0.05940055847167969 
Epoch 475 2024-05-09 19:51:13.903580 | step 000 Loss: 0.05836418271064758 
Epoch 476 2024-05-09 19:51:39.716528 | step 000 Loss: 0.05758615583181381 
Epoch 477 2024-05-09 19:52:05.532730 | step 000 Loss: 0.060457076877355576 
Epoch 478 2024-05-09 19:52:31.353478 | step 000 Loss: 0.06090310588479042 
Epoch 479 2024-05-09 19:52:57.172079 | step 000 Loss: 0.05828152596950531 
Epoch 480 2024-05-09 19:53:23.041000 | step 000 Loss: 0.058912865817546844 
Epoch 481 2024-05-09 19:53:48.853113 | step 000 Loss: 0.058462969958782196 
Epoch 482 2024-05-09 19:54:14.663279 | step 000 Loss: 0.0593535341322422 
Epoch 483 2024-05-09 19:54:40.478292 | step 000 Loss: 0.060890693217515945 
Epoch 484 2024-05-09 19:55:06.293922 | step 000 Loss: 0.060064733028411865 
Epoch 485 2024-05-09 19:55:32.112989 | step 000 Loss: 0.059881553053855896 
Epoch 486 2024-05-09 19:55:57.930133 | step 000 Loss: 0.060322895646095276 
Epoch 487 2024-05-09 19:56:23.747726 | step 000 Loss: 0.05726005136966705 
Epoch 488 2024-05-09 19:56:49.563892 | step 000 Loss: 0.058857835829257965 
Epoch 489 2024-05-09 19:57:15.380901 | step 000 Loss: 0.06136307492852211 
Epoch 490 2024-05-09 19:57:41.197103 | step 000 Loss: 0.057725656777620316 
Epoch 491 2024-05-09 19:58:07.018083 | step 000 Loss: 0.05932668596506119 
Epoch 492 2024-05-09 19:58:32.833951 | step 000 Loss: 0.05775212123990059 
Epoch 493 2024-05-09 19:58:58.653108 | step 000 Loss: 0.057936087250709534 
Epoch 494 2024-05-09 19:59:24.473146 | step 000 Loss: 0.05886322259902954 
Epoch 495 2024-05-09 19:59:50.292258 | step 000 Loss: 0.060075655579566956 
Epoch 496 2024-05-09 20:00:16.104452 | step 000 Loss: 0.06001998856663704 
Epoch 497 2024-05-09 20:00:41.914348 | step 000 Loss: 0.05927523225545883 
Epoch 498 2024-05-09 20:01:07.727375 | step 000 Loss: 0.059085357934236526 
Epoch 499 2024-05-09 20:01:33.538950 | step 000 Loss: 0.05939098075032234 
Epoch 500 2024-05-09 20:01:59.346597 | step 000 Loss: 0.05714009702205658 
Epoch 501 2024-05-09 20:02:25.414983 | step 000 Loss: 0.06000632420182228 
Epoch 502 2024-05-09 20:02:51.231654 | step 000 Loss: 0.05912216752767563 
Epoch 503 2024-05-09 20:03:17.048698 | step 000 Loss: 0.06016235798597336 
Epoch 504 2024-05-09 20:03:42.867222 | step 000 Loss: 0.06223519146442413 
Epoch 505 2024-05-09 20:04:08.681472 | step 000 Loss: 0.059168409556150436 
Epoch 506 2024-05-09 20:04:34.500277 | step 000 Loss: 0.06062908470630646 
Epoch 507 2024-05-09 20:05:00.312543 | step 000 Loss: 0.059202760457992554 
Epoch 508 2024-05-09 20:05:26.126397 | step 000 Loss: 0.05822871997952461 
Epoch 509 2024-05-09 20:05:51.941089 | step 000 Loss: 0.05883107706904411 
Epoch 510 2024-05-09 20:06:17.757136 | step 000 Loss: 0.05869753286242485 
Epoch 511 2024-05-09 20:06:43.574593 | step 000 Loss: 0.05855207145214081 
Epoch 512 2024-05-09 20:07:09.389789 | step 000 Loss: 0.05668104812502861 
Epoch 513 2024-05-09 20:07:35.199693 | step 000 Loss: 0.05984218791127205 
Epoch 514 2024-05-09 20:08:01.016884 | step 000 Loss: 0.05869920179247856 
Epoch 515 2024-05-09 20:08:26.830752 | step 000 Loss: 0.059061065316200256 
Epoch 516 2024-05-09 20:08:52.646072 | step 000 Loss: 0.059190377593040466 
Epoch 517 2024-05-09 20:09:18.462965 | step 000 Loss: 0.0577172227203846 
Epoch 518 2024-05-09 20:09:44.276259 | step 000 Loss: 0.05818256363272667 
Epoch 519 2024-05-09 20:10:10.084338 | step 000 Loss: 0.06004675477743149 
Epoch 520 2024-05-09 20:10:35.890233 | step 000 Loss: 0.05674134939908981 
Epoch 521 2024-05-09 20:11:01.697168 | step 000 Loss: 0.06023937463760376 
Epoch 522 2024-05-09 20:11:27.501321 | step 000 Loss: 0.05881746485829353 
Epoch 523 2024-05-09 20:11:53.304933 | step 000 Loss: 0.059015680104494095 
Epoch 524 2024-05-09 20:12:19.111303 | step 000 Loss: 0.05816693603992462 
Epoch 525 2024-05-09 20:12:44.918806 | step 000 Loss: 0.0591701865196228 
Epoch 526 2024-05-09 20:13:10.726768 | step 000 Loss: 0.05657901614904404 
Epoch 527 2024-05-09 20:13:36.532263 | step 000 Loss: 0.05826760083436966 
Epoch 528 2024-05-09 20:14:02.339291 | step 000 Loss: 0.05701778084039688 
Epoch 529 2024-05-09 20:14:28.145371 | step 000 Loss: 0.05883702263236046 
Epoch 530 2024-05-09 20:14:53.955409 | step 000 Loss: 0.05947849899530411 
Epoch 531 2024-05-09 20:15:19.760742 | step 000 Loss: 0.06001042574644089 
Epoch 532 2024-05-09 20:15:45.572664 | step 000 Loss: 0.06107618659734726 
Epoch 533 2024-05-09 20:16:11.381674 | step 000 Loss: 0.059056058526039124 
Epoch 534 2024-05-09 20:16:37.193367 | step 000 Loss: 0.05839424580335617 
Epoch 535 2024-05-09 20:17:02.998640 | step 000 Loss: 0.06131579726934433 
Epoch 536 2024-05-09 20:17:28.804596 | step 000 Loss: 0.05979081243276596 
Epoch 537 2024-05-09 20:17:54.620765 | step 000 Loss: 0.05825690180063248 
Epoch 538 2024-05-09 20:18:20.433650 | step 000 Loss: 0.06147841364145279 
Epoch 539 2024-05-09 20:18:46.243912 | step 000 Loss: 0.05881237983703613 
Epoch 540 2024-05-09 20:19:12.054744 | step 000 Loss: 0.05905161798000336 
Epoch 541 2024-05-09 20:19:37.863901 | step 000 Loss: 0.0591665580868721 
Epoch 542 2024-05-09 20:20:03.671447 | step 000 Loss: 0.05995781719684601 
Epoch 543 2024-05-09 20:20:29.481417 | step 000 Loss: 0.058198485523462296 
Epoch 544 2024-05-09 20:20:55.293118 | step 000 Loss: 0.058164894580841064 
Epoch 545 2024-05-09 20:21:21.103468 | step 000 Loss: 0.06010209769010544 
Epoch 546 2024-05-09 20:21:46.912337 | step 000 Loss: 0.05752488970756531 
Epoch 547 2024-05-09 20:22:12.719467 | step 000 Loss: 0.05989960581064224 
Epoch 548 2024-05-09 20:22:38.523788 | step 000 Loss: 0.05747128278017044 
Epoch 549 2024-05-09 20:23:04.334986 | step 000 Loss: 0.058101385831832886 
Epoch 550 2024-05-09 20:23:30.148828 | step 000 Loss: 0.05966996029019356 
Epoch 551 2024-05-09 20:23:55.957032 | step 000 Loss: 0.06034773588180542 
Epoch 552 2024-05-09 20:24:21.770635 | step 000 Loss: 0.05947216600179672 
Epoch 553 2024-05-09 20:24:47.581491 | step 000 Loss: 0.057518187910318375 
Epoch 554 2024-05-09 20:25:13.393137 | step 000 Loss: 0.059026263654232025 
Epoch 555 2024-05-09 20:25:39.207579 | step 000 Loss: 0.05792573094367981 
Epoch 556 2024-05-09 20:26:05.016117 | step 000 Loss: 0.05782187357544899 
Epoch 557 2024-05-09 20:26:30.817821 | step 000 Loss: 0.05722220987081528 
Epoch 558 2024-05-09 20:26:56.616494 | step 000 Loss: 0.057568956166505814 
Epoch 559 2024-05-09 20:27:22.413507 | step 000 Loss: 0.05765914171934128 
Epoch 560 2024-05-09 20:27:48.215755 | step 000 Loss: 0.05775042250752449 
Epoch 561 2024-05-09 20:28:14.014304 | step 000 Loss: 0.05703958123922348 
Epoch 562 2024-05-09 20:28:39.822488 | step 000 Loss: 0.0578557550907135 
Epoch 563 2024-05-09 20:29:05.627291 | step 000 Loss: 0.059522803872823715 
Epoch 564 2024-05-09 20:29:31.434967 | step 000 Loss: 0.05750877410173416 
Epoch 565 2024-05-09 20:29:57.245083 | step 000 Loss: 0.05983392149209976 
Epoch 566 2024-05-09 20:30:23.058330 | step 000 Loss: 0.059511393308639526 
Epoch 567 2024-05-09 20:30:48.866891 | step 000 Loss: 0.0589008703827858 
Epoch 568 2024-05-09 20:31:14.671220 | step 000 Loss: 0.05795254185795784 
Epoch 569 2024-05-09 20:31:40.475787 | step 000 Loss: 0.05951646342873573 
Epoch 570 2024-05-09 20:32:06.288621 | step 000 Loss: 0.05839535593986511 
Epoch 571 2024-05-09 20:32:32.100905 | step 000 Loss: 0.061180029064416885 
Epoch 572 2024-05-09 20:32:57.913091 | step 000 Loss: 0.058837078511714935 
Epoch 573 2024-05-09 20:33:23.721053 | step 000 Loss: 0.05932909995317459 
Epoch 574 2024-05-09 20:33:49.530399 | step 000 Loss: 0.057946786284446716 
Epoch 575 2024-05-09 20:34:15.335340 | step 000 Loss: 0.05880420655012131 
Epoch 576 2024-05-09 20:34:41.140805 | step 000 Loss: 0.058815695345401764 
Epoch 577 2024-05-09 20:35:06.950762 | step 000 Loss: 0.058317095041275024 
Epoch 578 2024-05-09 20:35:32.755172 | step 000 Loss: 0.058280475437641144 
Epoch 579 2024-05-09 20:35:58.555719 | step 000 Loss: 0.057787589728832245 
Epoch 580 2024-05-09 20:36:24.357677 | step 000 Loss: 0.05933590233325958 
Epoch 581 2024-05-09 20:36:50.155549 | step 000 Loss: 0.05935818701982498 
Epoch 582 2024-05-09 20:37:15.954199 | step 000 Loss: 0.05717960372567177 
Epoch 583 2024-05-09 20:37:41.757157 | step 000 Loss: 0.05952412635087967 
Epoch 584 2024-05-09 20:38:07.557791 | step 000 Loss: 0.05830024182796478 
Epoch 585 2024-05-09 20:38:33.358408 | step 000 Loss: 0.05823498219251633 
Epoch 586 2024-05-09 20:38:59.160808 | step 000 Loss: 0.05796540901064873 
Epoch 587 2024-05-09 20:39:24.964656 | step 000 Loss: 0.05902020260691643 
Epoch 588 2024-05-09 20:39:50.764035 | step 000 Loss: 0.06203990802168846 
Epoch 589 2024-05-09 20:40:16.568669 | step 000 Loss: 0.057788264006376266 
Epoch 590 2024-05-09 20:40:42.371722 | step 000 Loss: 0.05715079605579376 
Epoch 591 2024-05-09 20:41:08.172911 | step 000 Loss: 0.057908643037080765 
Epoch 592 2024-05-09 20:41:33.971958 | step 000 Loss: 0.0592317059636116 
Epoch 593 2024-05-09 20:41:59.771827 | step 000 Loss: 0.05791530758142471 
Epoch 594 2024-05-09 20:42:25.574516 | step 000 Loss: 0.05771023780107498 
Epoch 595 2024-05-09 20:42:51.380285 | step 000 Loss: 0.059786606580019 
Epoch 596 2024-05-09 20:43:17.190686 | step 000 Loss: 0.05817306041717529 
Epoch 597 2024-05-09 20:43:42.998227 | step 000 Loss: 0.05747455731034279 
Epoch 598 2024-05-09 20:44:08.801841 | step 000 Loss: 0.05580008774995804 
Epoch 599 2024-05-09 20:44:34.603587 | step 000 Loss: 0.05813749134540558 
Epoch 600 2024-05-09 20:45:00.405590 | step 000 Loss: 0.05875404179096222 
Epoch 601 2024-05-09 20:45:26.450989 | step 000 Loss: 0.0586065836250782 
